name,region,country,lat,lon,tz_id,localtime_epoch,localtime
Gyalshing,West Bengal,India,27.28,88.27,Asia/Kolkata,1717738447,2024-06-07 11:04
Mangan,Sikkim,India,27.52,88.53,Asia/Kolkata,1717738457,2024-06-07 11:04
Chennai,Tamil Nadu,India,13.08,80.28,Asia/Kolkata,1717738478,2024-06-07 11:04
Tiruchirappalli,Tamil Nadu,India,10.81,78.69,Asia/Kolkata,1717738488,2024-06-07 11:04
Madurai,Tamil Nadu,India,9.93,78.12,Asia/Kolkata,1717738498,2024-06-07 11:04
Erode,Tamil Nadu,India,11.35,77.73,Asia/Kolkata,1717738509,2024-06-07 11:05
Vellore,Tamil Nadu,India,12.93,79.13,Asia/Kolkata,1717738519,2024-06-07 11:05
Coimbatore,Tamil Nadu,India,10.99,76.96,Asia/Kolkata,1717738530,2024-06-07 11:05
Chennai,Tamil Nadu,India,13.08,80.28,Asia/Kolkata,1717738539,2024-06-07 11:05
Tiruchirappalli,Tamil Nadu,India,10.81,78.69,Asia/Kolkata,1717738550,2024-06-07 11:05
Madurai,Tamil Nadu,India,9.93,78.12,Asia/Kolkata,1717738560,2024-06-07 11:06
Erode,Tamil Nadu,India,11.35,77.73,Asia/Kolkata,1717738571,2024-06-07 11:06
Vellore,Tamil Nadu,India,12.93,79.13,Asia/Kolkata,1717738580,2024-06-07 11:06
Coimbatore,Tamil Nadu,India,10.99,76.96,Asia/Kolkata,1717738591,2024-06-07 11:06
Chennai,Tamil Nadu,India,13.08,80.28,Asia/Kolkata,1717738601,2024-06-07 11:06
Tiruchirappalli,Tamil Nadu,India,10.81,78.69,Asia/Kolkata,1717738612,2024-06-07 11:06
Madurai,Tamil Nadu,India,9.93,78.12,Asia/Kolkata,1717738621,2024-06-07 11:07
Erode,Tamil Nadu,India,11.35,77.73,Asia/Kolkata,1717738632,2024-06-07 11:07
Vellore,Tamil Nadu,India,12.93,79.13,Asia/Kolkata,1717738643,2024-06-07 11:07
Coimbatore,Tamil Nadu,India,10.99,76.96,Asia/Kolkata,1717738653,2024-06-07 11:07
Hyderabad,Andhra Pradesh,India,17.38,78.47,Asia/Kolkata,1717738664,2024-06-07 11:07
Warangal,Andhra Pradesh,India,18.0,79.58,Asia/Kolkata,1717738674,2024-06-07 11:07
Nizamabad,Andhra Pradesh,India,18.67,78.12,Asia/Kolkata,1717738684,2024-06-07 11:08
Karimnagar,Andhra Pradesh,India,18.43,79.15,Asia/Kolkata,1717738694,2024-06-07 11:08
Adilabad,Andhra Pradesh,India,19.67,78.53,Asia/Kolkata,1717738704,2024-06-07 11:08
Khammam,Andhra Pradesh,India,17.25,80.15,Asia/Kolkata,1717738715,2024-06-07 11:08
Hyderabad,Andhra Pradesh,India,17.38,78.47,Asia/Kolkata,1717738725,2024-06-07 11:08
Warangal,Andhra Pradesh,India,18.0,79.58,Asia/Kolkata,1717738735,2024-06-07 11:08
Nizamabad,Andhra Pradesh,India,18.67,78.12,Asia/Kolkata,1717738745,2024-06-07 11:09
Karimnagar,Andhra Pradesh,India,18.43,79.15,Asia/Kolkata,1717738756,2024-06-07 11:09
Adilabad,Andhra Pradesh,India,19.67,78.53,Asia/Kolkata,1717738766,2024-06-07 11:09
Khammam,Andhra Pradesh,India,17.25,80.15,Asia/Kolkata,1717738775,2024-06-07 11:09
Hyderabad,Andhra Pradesh,India,17.38,78.47,Asia/Kolkata,1717738786,2024-06-07 11:09
Warangal,Andhra Pradesh,India,18.0,79.58,Asia/Kolkata,1717738797,2024-06-07 11:09
Nizamabad,Andhra Pradesh,India,18.67,78.12,Asia/Kolkata,1717738807,2024-06-07 11:10
Karimnagar,Andhra Pradesh,India,18.43,79.15,Asia/Kolkata,1717738818,2024-06-07 11:10
Adilabad,Andhra Pradesh,India,19.67,78.53,Asia/Kolkata,1717738828,2024-06-07 11:10
Khammam,Andhra Pradesh,India,17.25,80.15,Asia/Kolkata,1717738838,2024-06-07 11:10
Agartala,Tripura,India,23.84,91.28,Asia/Kolkata,1717738848,2024-06-07 11:10
Amarpur,Bihar,India,25.03,86.9,Asia/Kolkata,1717738859,2024-06-07 11:10
Udaipur,Rajasthan,India,27.72,75.48,Asia/Kolkata,1717738879,2024-06-07 11:11
Kunjaban,,Bangladesh,23.0,90.02,Asia/Dhaka,1717738899,2024-06-07 11:41
Agartala,Tripura,India,23.84,91.28,Asia/Kolkata,1717738910,2024-06-07 11:11
Amarpur,Bihar,India,25.03,86.9,Asia/Kolkata,1717738920,2024-06-07 11:12
Udaipur,Rajasthan,India,27.72,75.48,Asia/Kolkata,1717738941,2024-06-07 11:12
Kunjaban,,Bangladesh,23.0,90.02,Asia/Dhaka,1717738961,2024-06-07 11:42
Agartala,Tripura,India,23.84,91.28,Asia/Kolkata,1717738971,2024-06-07 11:12
Amarpur,Bihar,India,25.03,86.9,Asia/Kolkata,1717738981,2024-06-07 11:13
Udaipur,Rajasthan,India,27.72,75.48,Asia/Kolkata,1717739002,2024-06-07 11:13
Kunjaban,,Bangladesh,23.0,90.02,Asia/Dhaka,1717739022,2024-06-07 11:43
Lucknow,Uttar Pradesh,India,26.85,80.92,Asia/Kolkata,1717739032,2024-06-07 11:13
Noida,Uttar Pradesh,India,28.57,77.32,Asia/Kolkata,1717739042,2024-06-07 11:14
Varanasi,Uttar Pradesh,India,25.33,83.0,Asia/Kolkata,1717739052,2024-06-07 11:14
Allahabad,Uttar Pradesh,India,25.45,81.85,Asia/Kolkata,1717739063,2024-06-07 11:14
Agra,Uttar Pradesh,India,27.18,78.02,Asia/Kolkata,1717739073,2024-06-07 11:14
Kanpur,Uttar Pradesh,India,26.47,80.35,Asia/Kolkata,1717739084,2024-06-07 11:14
Lucknow,Uttar Pradesh,India,26.85,80.92,Asia/Kolkata,1717739094,2024-06-07 11:14
Noida,Uttar Pradesh,India,28.57,77.32,Asia/Kolkata,1717739104,2024-06-07 11:15
Varanasi,Uttar Pradesh,India,25.33,83.0,Asia/Kolkata,1717739114,2024-06-07 11:15
Allahabad,Uttar Pradesh,India,25.45,81.85,Asia/Kolkata,1717739125,2024-06-07 11:15
Agra,Uttar Pradesh,India,27.18,78.02,Asia/Kolkata,1717739135,2024-06-07 11:15
Kanpur,Uttar Pradesh,India,26.47,80.35,Asia/Kolkata,1717739145,2024-06-07 11:15
Lucknow,Uttar Pradesh,India,26.85,80.92,Asia/Kolkata,1717739156,2024-06-07 11:15
Noida,Uttar Pradesh,India,28.57,77.32,Asia/Kolkata,1717739166,2024-06-07 11:16
Varanasi,Uttar Pradesh,India,25.33,83.0,Asia/Kolkata,1717739176,2024-06-07 11:16
Allahabad,Uttar Pradesh,India,25.45,81.85,Asia/Kolkata,1717739187,2024-06-07 11:16
Agra,Uttar Pradesh,India,27.18,78.02,Asia/Kolkata,1717739197,2024-06-07 11:16
Kanpur,Uttar Pradesh,India,26.47,80.35,Asia/Kolkata,1717739207,2024-06-07 11:16
Dehradun,Uttarakhand,India,30.32,78.03,Asia/Kolkata,1717739217,2024-06-07 11:16
Haridwar,Uttarakhand,India,29.97,78.17,Asia/Kolkata,1717739227,2024-06-07 11:17
Roorkee,Uttarakhand,India,29.87,77.88,Asia/Kolkata,1717739238,2024-06-07 11:17
Rishikesh,Uttarakhand,India,30.12,78.32,Asia/Kolkata,1717739248,2024-06-07 11:17
Kashipur,Uttarakhand,India,29.22,78.95,Asia/Kolkata,1717739259,2024-06-07 11:17
Haldwani,Uttarakhand,India,29.22,79.52,Asia/Kolkata,1717739269,2024-06-07 11:17
Dehradun,Uttarakhand,India,30.32,78.03,Asia/Kolkata,1717739279,2024-06-07 11:17
Haridwar,Uttarakhand,India,29.97,78.17,Asia/Kolkata,1717739289,2024-06-07 11:18
Roorkee,Uttarakhand,India,29.87,77.88,Asia/Kolkata,1717739299,2024-06-07 11:18
Rishikesh,Uttarakhand,India,30.12,78.32,Asia/Kolkata,1717739310,2024-06-07 11:18
Kashipur,Uttarakhand,India,29.22,78.95,Asia/Kolkata,1717739320,2024-06-07 11:18
Haldwani,Uttarakhand,India,29.22,79.52,Asia/Kolkata,1717739330,2024-06-07 11:18
Dehradun,Uttarakhand,India,30.32,78.03,Asia/Kolkata,1717739341,2024-06-07 11:19
Haridwar,Uttarakhand,India,29.97,78.17,Asia/Kolkata,1717739350,2024-06-07 11:19
Roorkee,Uttarakhand,India,29.87,77.88,Asia/Kolkata,1717739361,2024-06-07 11:19
Rishikesh,Uttarakhand,India,30.12,78.32,Asia/Kolkata,1717739371,2024-06-07 11:19
Kashipur,Uttarakhand,India,29.22,78.95,Asia/Kolkata,1717739382,2024-06-07 11:19
Haldwani,Uttarakhand,India,29.22,79.52,Asia/Kolkata,1717739392,2024-06-07 11:19
Kolkata,West Bengal,India,22.57,88.37,Asia/Kolkata,1717739402,2024-06-07 11:20
Darjeeling,West Bengal,India,27.03,88.27,Asia/Kolkata,1717739413,2024-06-07 11:20
Siliguri,,Nepal,29.27,80.98,Asia/Kathmandu,1717739423,2024-06-07 11:35
Asansol,West Bengal,India,23.68,86.98,Asia/Kolkata,1717739433,2024-06-07 11:20
Howrah,West Bengal,India,22.59,88.31,Asia/Kolkata,1717739444,2024-06-07 11:20
Durgapur,West Bengal,India,23.48,87.32,Asia/Kolkata,1717739454,2024-06-07 11:20
Kolkata,West Bengal,India,22.57,88.37,Asia/Kolkata,1717739465,2024-06-07 11:21
Darjeeling,West Bengal,India,27.03,88.27,Asia/Kolkata,1717739473,2024-06-07 11:21
Siliguri,,Nepal,29.27,80.98,Asia/Kathmandu,1717739485,2024-06-07 11:36
Asansol,West Bengal,India,23.68,86.98,Asia/Kolkata,1717739495,2024-06-07 11:21
Howrah,West Bengal,India,22.59,88.31,Asia/Kolkata,1717739505,2024-06-07 11:21
Durgapur,West Bengal,India,23.48,87.32,Asia/Kolkata,1717739515,2024-06-07 11:21
Kolkata,West Bengal,India,22.57,88.37,Asia/Kolkata,1717739526,2024-06-07 11:22
Darjeeling,West Bengal,India,27.03,88.27,Asia/Kolkata,1717739536,2024-06-07 11:22
Siliguri,,Nepal,29.27,80.98,Asia/Kathmandu,1717739547,2024-06-07 11:37
Asansol,West Bengal,India,23.68,86.98,Asia/Kolkata,1717739557,2024-06-07 11:22
Howrah,West Bengal,India,22.59,88.31,Asia/Kolkata,1717739566,2024-06-07 11:22
Durgapur,West Bengal,India,23.48,87.32,Asia/Kolkata,1717739577,2024-06-07 11:22
name,region,country,lat,lon,tz_id,localtime_epoch,localtime
Amaravati,Maharashtra,India,20.93,77.75,Asia/Kolkata,1717734470,2024-06-07 9:57
Visakhapatnam,Andhra Pradesh,India,17.7,83.3,Asia/Kolkata,1717734480,2024-06-07 9:58
Vijayawada,Andhra Pradesh,India,16.52,80.62,Asia/Kolkata,1717734492,2024-06-07 9:58
Guntur,Andhra Pradesh,India,16.3,80.45,Asia/Kolkata,1717734501,2024-06-07 9:58
Nellore,Andhra Pradesh,India,14.43,79.97,Asia/Kolkata,1717734512,2024-06-07 9:58
Tirupati,Andhra Pradesh,India,13.65,79.42,Asia/Kolkata,1717734522,2024-06-07 9:58
Amaravati,Maharashtra,India,20.93,77.75,Asia/Kolkata,1717734532,2024-06-07 9:58
Visakhapatnam,Andhra Pradesh,India,17.7,83.3,Asia/Kolkata,1717734542,2024-06-07 9:59
Vijayawada,Andhra Pradesh,India,16.52,80.62,Asia/Kolkata,1717734552,2024-06-07 9:59
Guntur,Andhra Pradesh,India,16.3,80.45,Asia/Kolkata,1717734563,2024-06-07 9:59
Nellore,Andhra Pradesh,India,14.43,79.97,Asia/Kolkata,1717734573,2024-06-07 9:59
Tirupati,Andhra Pradesh,India,13.65,79.42,Asia/Kolkata,1717734583,2024-06-07 9:59
Amaravati,Maharashtra,India,20.93,77.75,Asia/Kolkata,1717734593,2024-06-07 9:59
Visakhapatnam,Andhra Pradesh,India,17.7,83.3,Asia/Kolkata,1717734604,2024-06-07 10:00
Vijayawada,Andhra Pradesh,India,16.52,80.62,Asia/Kolkata,1717734614,2024-06-07 10:00
Guntur,Andhra Pradesh,India,16.3,80.45,Asia/Kolkata,1717734624,2024-06-07 10:00
Nellore,Andhra Pradesh,India,14.43,79.97,Asia/Kolkata,1717734635,2024-06-07 10:00
Tirupati,Andhra Pradesh,India,13.65,79.42,Asia/Kolkata,1717734645,2024-06-07 10:00
Amaravati,Maharashtra,India,20.93,77.75,Asia/Kolkata,1717734656,2024-06-07 10:00
Visakhapatnam,Andhra Pradesh,India,17.7,83.3,Asia/Kolkata,1717734666,2024-06-07 10:01
Vijayawada,Andhra Pradesh,India,16.52,80.62,Asia/Kolkata,1717734676,2024-06-07 10:01
Guntur,Andhra Pradesh,India,16.3,80.45,Asia/Kolkata,1717734687,2024-06-07 10:01
Nellore,Andhra Pradesh,India,14.43,79.97,Asia/Kolkata,1717734697,2024-06-07 10:01
Tirupati,Andhra Pradesh,India,13.65,79.42,Asia/Kolkata,1717734707,2024-06-07 10:01
Itanagar,Goa,India,27.1,93.62,Asia/Kolkata,1717734717,2024-06-07 10:01
Tawang,Arunachal Pradesh,India,27.58,91.87,Asia/Kolkata,1717734728,2024-06-07 10:02
Pasighat,Arunachal Pradesh,India,28.07,95.33,Asia/Kolkata,1717734748,2024-06-07 10:02
Ziro,Arunachal Pradesh,India,27.63,93.83,Asia/Kolkata,1717734758,2024-06-07 10:02
Bomdila,Arunachal Pradesh,India,27.25,92.4,Asia/Kolkata,1717734769,2024-06-07 10:02
Itanagar,Goa,India,27.1,93.62,Asia/Kolkata,1717734780,2024-06-07 10:03
Tawang,Arunachal Pradesh,India,27.58,91.87,Asia/Kolkata,1717734790,2024-06-07 10:03
Pasighat,Arunachal Pradesh,India,28.07,95.33,Asia/Kolkata,1717734810,2024-06-07 10:03
Ziro,Arunachal Pradesh,India,27.63,93.83,Asia/Kolkata,1717734820,2024-06-07 10:03
Bomdila,Arunachal Pradesh,India,27.25,92.4,Asia/Kolkata,1717734830,2024-06-07 10:03
Itanagar,Goa,India,27.1,93.62,Asia/Kolkata,1717734841,2024-06-07 10:04
Tawang,Arunachal Pradesh,India,27.58,91.87,Asia/Kolkata,1717734850,2024-06-07 10:04
Pasighat,Arunachal Pradesh,India,28.07,95.33,Asia/Kolkata,1717734871,2024-06-07 10:04
Ziro,Arunachal Pradesh,India,27.63,93.83,Asia/Kolkata,1717734882,2024-06-07 10:04
Bomdila,Arunachal Pradesh,India,27.25,92.4,Asia/Kolkata,1717734892,2024-06-07 10:04
Itanagar,Goa,India,27.1,93.62,Asia/Kolkata,1717734903,2024-06-07 10:05
Tawang,Arunachal Pradesh,India,27.58,91.87,Asia/Kolkata,1717734912,2024-06-07 10:05
Pasighat,Arunachal Pradesh,India,28.07,95.33,Asia/Kolkata,1717734933,2024-06-07 10:05
Ziro,Arunachal Pradesh,India,27.63,93.83,Asia/Kolkata,1717734944,2024-06-07 10:05
Bomdila,Arunachal Pradesh,India,27.25,92.4,Asia/Kolkata,1717734953,2024-06-07 10:05
Dispur,Assam,India,26.14,91.79,Asia/Kolkata,1717734964,2024-06-07 10:06
Guwahati,Assam,India,26.18,91.73,Asia/Kolkata,1717734974,2024-06-07 10:06
Tezpur,Assam,India,26.63,92.8,Asia/Kolkata,1717734983,2024-06-07 10:06
Dibrugarh,Assam,India,27.48,94.9,Asia/Kolkata,1717734994,2024-06-07 10:06
Silchar,Assam,India,24.82,92.8,Asia/Kolkata,1717735004,2024-06-07 10:06
North Lakhimpur,Assam,India,27.23,94.12,Asia/Kolkata,1717735015,2024-06-07 10:06
Dispur,Assam,India,26.14,91.79,Asia/Kolkata,1717735025,2024-06-07 10:07
Guwahati,Assam,India,26.18,91.73,Asia/Kolkata,1717735036,2024-06-07 10:07
Tezpur,Assam,India,26.63,92.8,Asia/Kolkata,1717735046,2024-06-07 10:07
Dibrugarh,Assam,India,27.48,94.9,Asia/Kolkata,1717735056,2024-06-07 10:07
Silchar,Assam,India,24.82,92.8,Asia/Kolkata,1717735067,2024-06-07 10:07
North Lakhimpur,Assam,India,27.23,94.12,Asia/Kolkata,1717735077,2024-06-07 10:07
Dispur,Assam,India,26.14,91.79,Asia/Kolkata,1717735087,2024-06-07 10:08
Guwahati,Assam,India,26.18,91.73,Asia/Kolkata,1717735097,2024-06-07 10:08
Tezpur,Assam,India,26.63,92.8,Asia/Kolkata,1717735108,2024-06-07 10:08
Dibrugarh,Assam,India,27.48,94.9,Asia/Kolkata,1717735119,2024-06-07 10:08
Silchar,Assam,India,24.82,92.8,Asia/Kolkata,1717735128,2024-06-07 10:08
North Lakhimpur,Assam,India,27.23,94.12,Asia/Kolkata,1717735138,2024-06-07 10:08
Dispur,Assam,India,26.14,91.79,Asia/Kolkata,1717735149,2024-06-07 10:09
Guwahati,Assam,India,26.18,91.73,Asia/Kolkata,1717735159,2024-06-07 10:09
Tezpur,Assam,India,26.63,92.8,Asia/Kolkata,1717735170,2024-06-07 10:09
Dibrugarh,Assam,India,27.48,94.9,Asia/Kolkata,1717735180,2024-06-07 10:09
Silchar,Assam,India,24.82,92.8,Asia/Kolkata,1717735190,2024-06-07 10:09
North Lakhimpur,Assam,India,27.23,94.12,Asia/Kolkata,1717735199,2024-06-07 10:09
Patna,Bihar,India,25.6,85.12,Asia/Kolkata,1717735211,2024-06-07 10:10
Gaya,Bihar,India,24.78,85.0,Asia/Kolkata,1717735220,2024-06-07 10:10
Darbhanga,Bihar,India,26.17,85.9,Asia/Kolkata,1717735242,2024-06-07 10:10
Bhagalpur,Bihar,India,25.25,87.0,Asia/Kolkata,1717735252,2024-06-07 10:10
Patna,Bihar,India,25.6,85.12,Asia/Kolkata,1717735262,2024-06-07 10:11
Gaya,Bihar,India,24.78,85.0,Asia/Kolkata,1717735272,2024-06-07 10:11
Darbhanga,Bihar,India,26.17,85.9,Asia/Kolkata,1717735293,2024-06-07 10:11
Bhagalpur,Bihar,India,25.25,87.0,Asia/Kolkata,1717735303,2024-06-07 10:11
Patna,Bihar,India,25.6,85.12,Asia/Kolkata,1717735313,2024-06-07 10:11
Gaya,Bihar,India,24.78,85.0,Asia/Kolkata,1717735323,2024-06-07 10:12
Darbhanga,Bihar,India,26.17,85.9,Asia/Kolkata,1717735345,2024-06-07 10:12
Bhagalpur,Bihar,India,25.25,87.0,Asia/Kolkata,1717735355,2024-06-07 10:12
Patna,Bihar,India,25.6,85.12,Asia/Kolkata,1717735365,2024-06-07 10:12
Gaya,Bihar,India,24.78,85.0,Asia/Kolkata,1717735375,2024-06-07 10:12
Darbhanga,Bihar,India,26.17,85.9,Asia/Kolkata,1717735396,2024-06-07 10:13
Bhagalpur,Bihar,India,25.25,87.0,Asia/Kolkata,1717735406,2024-06-07 10:13
Raipur,Chhattisgarh,India,21.23,81.63,Asia/Kolkata,1717735416,2024-06-07 10:13
Bilaspur,Chhattisgarh,India,22.08,82.15,Asia/Kolkata,1717735426,2024-06-07 10:13
Korba,Chhattisgarh,India,22.35,82.68,Asia/Kolkata,1717735436,2024-06-07 10:13
Raigarh,Chhattisgarh,India,21.9,83.4,Asia/Kolkata,1717735447,2024-06-07 10:14
Raipur,Chhattisgarh,India,21.23,81.63,Asia/Kolkata,1717735467,2024-06-07 10:14
Bilaspur,Chhattisgarh,India,22.08,82.15,Asia/Kolkata,1717735478,2024-06-07 10:14
Korba,Chhattisgarh,India,22.35,82.68,Asia/Kolkata,1717735488,2024-06-07 10:14
Raigarh,Chhattisgarh,India,21.9,83.4,Asia/Kolkata,1717735498,2024-06-07 10:14
Raipur,Chhattisgarh,India,21.23,81.63,Asia/Kolkata,1717735518,2024-06-07 10:15
Bilaspur,Chhattisgarh,India,22.08,82.15,Asia/Kolkata,1717735529,2024-06-07 10:15
Korba,Chhattisgarh,India,22.35,82.68,Asia/Kolkata,1717735539,2024-06-07 10:15
Raigarh,Chhattisgarh,India,21.9,83.4,Asia/Kolkata,1717735549,2024-06-07 10:15
Raipur,Chhattisgarh,India,21.23,81.63,Asia/Kolkata,1717735570,2024-06-07 10:16
Bilaspur,Chhattisgarh,India,22.08,82.15,Asia/Kolkata,1717735580,2024-06-07 10:16
Korba,Chhattisgarh,India,22.35,82.68,Asia/Kolkata,1717735591,2024-06-07 10:16
Raigarh,Chhattisgarh,India,21.9,83.4,Asia/Kolkata,1717735602,2024-06-07 10:16
Panaji,Goa,India,15.48,73.83,Asia/Kolkata,1717735621,2024-06-07 10:17
Vasco Da Gama,Goa,India,15.4,73.83,Asia/Kolkata,1717735631,2024-06-07 10:17
Ponda,Goa,India,15.4,74.02,Asia/Kolkata,1717735642,2024-06-07 10:17
Margao,Goa,India,15.3,73.95,Asia/Kolkata,1717735653,2024-06-07 10:17
Mapusa,Masbate,Philippines,12.65,123.58,Asia/Manila,1717735662,2024-06-07 12:47
Goa Velha,Goa,India,15.43,73.87,Asia/Kolkata,1717735672,2024-06-07 10:17
Panaji,Goa,India,15.48,73.83,Asia/Kolkata,1717735682,2024-06-07 10:18
Vasco Da Gama,Goa,India,15.4,73.83,Asia/Kolkata,1717735693,2024-06-07 10:18
Ponda,Goa,India,15.4,74.02,Asia/Kolkata,1717735704,2024-06-07 10:18
Margao,Goa,India,15.3,73.95,Asia/Kolkata,1717735714,2024-06-07 10:18
Mapusa,Masbate,Philippines,12.65,123.58,Asia/Manila,1717735724,2024-06-07 12:48
Goa Velha,Goa,India,15.43,73.87,Asia/Kolkata,1717735735,2024-06-07 10:18
Panaji,Goa,India,15.48,73.83,Asia/Kolkata,1717735744,2024-06-07 10:19
Vasco Da Gama,Goa,India,15.4,73.83,Asia/Kolkata,1717735755,2024-06-07 10:19
Ponda,Goa,India,15.4,74.02,Asia/Kolkata,1717735766,2024-06-07 10:19
Margao,Goa,India,15.3,73.95,Asia/Kolkata,1717735776,2024-06-07 10:19
Mapusa,Masbate,Philippines,12.65,123.58,Asia/Manila,1717735785,2024-06-07 12:49
Goa Velha,Goa,India,15.43,73.87,Asia/Kolkata,1717735796,2024-06-07 10:19
Panaji,Goa,India,15.48,73.83,Asia/Kolkata,1717735807,2024-06-07 10:20
Vasco Da Gama,Goa,India,15.4,73.83,Asia/Kolkata,1717735816,2024-06-07 10:20
Ponda,Goa,India,15.4,74.02,Asia/Kolkata,1717735828,2024-06-07 10:20
Margao,Goa,India,15.3,73.95,Asia/Kolkata,1717735837,2024-06-07 10:20
Mapusa,Masbate,Philippines,12.65,123.58,Asia/Manila,1717735848,2024-06-07 12:50
Goa Velha,Goa,India,15.43,73.87,Asia/Kolkata,1717735857,2024-06-07 10:20
Gandhinagar,Gujarat,India,23.22,72.68,Asia/Kolkata,1717735867,2024-06-07 10:21
Ahmedabad,Gujarat,India,23.03,72.62,Asia/Kolkata,1717735878,2024-06-07 10:21
Surat,Gujarat,India,20.97,72.9,Asia/Kolkata,1717735889,2024-06-07 10:21
Rajkot,Gujarat,India,22.3,70.78,Asia/Kolkata,1717735899,2024-06-07 10:21
Junagadh,Gujarat,India,21.52,70.47,Asia/Kolkata,1717735909,2024-06-07 10:21
Vadodara,Gujarat,India,22.3,73.2,Asia/Kolkata,1717735920,2024-06-07 10:22
Gandhinagar,Gujarat,India,23.22,72.68,Asia/Kolkata,1717735930,2024-06-07 10:22
Ahmedabad,Gujarat,India,23.03,72.62,Asia/Kolkata,1717735940,2024-06-07 10:22
Surat,Gujarat,India,20.97,72.9,Asia/Kolkata,1717735950,2024-06-07 10:22
Rajkot,Gujarat,India,22.3,70.78,Asia/Kolkata,1717735961,2024-06-07 10:22
Junagadh,Gujarat,India,21.52,70.47,Asia/Kolkata,1717735970,2024-06-07 10:22
Vadodara,Gujarat,India,22.3,73.2,Asia/Kolkata,1717735981,2024-06-07 10:23
Gandhinagar,Gujarat,India,23.22,72.68,Asia/Kolkata,1717735991,2024-06-07 10:23
Ahmedabad,Gujarat,India,23.03,72.62,Asia/Kolkata,1717736002,2024-06-07 10:23
Surat,Gujarat,India,20.97,72.9,Asia/Kolkata,1717736012,2024-06-07 10:23
Rajkot,Gujarat,India,22.3,70.78,Asia/Kolkata,1717736022,2024-06-07 10:23
Junagadh,Gujarat,India,21.52,70.47,Asia/Kolkata,1717736033,2024-06-07 10:23
Vadodara,Gujarat,India,22.3,73.2,Asia/Kolkata,1717736043,2024-06-07 10:24
Gandhinagar,Gujarat,India,23.22,72.68,Asia/Kolkata,1717736053,2024-06-07 10:24
Ahmedabad,Gujarat,India,23.03,72.62,Asia/Kolkata,1717736063,2024-06-07 10:24
Surat,Gujarat,India,20.97,72.9,Asia/Kolkata,1717736074,2024-06-07 10:24
Rajkot,Gujarat,India,22.3,70.78,Asia/Kolkata,1717736083,2024-06-07 10:24
Junagadh,Gujarat,India,21.52,70.47,Asia/Kolkata,1717736093,2024-06-07 10:24
Vadodara,Gujarat,India,22.3,73.2,Asia/Kolkata,1717736104,2024-06-07 10:25
Chandigarh,Chandigarh,India,30.74,76.79,Asia/Kolkata,1717736115,2024-06-07 10:25
Faridabad,Haryana,India,28.43,77.32,Asia/Kolkata,1717736126,2024-06-07 10:25
Gurgaon,Haryana,India,28.47,77.03,Asia/Kolkata,1717736136,2024-06-07 10:25
Sonipat,Haryana,India,28.98,77.02,Asia/Kolkata,1717736146,2024-06-07 10:25
Panipat,Haryana,India,29.39,76.97,Asia/Kolkata,1717736156,2024-06-07 10:25
Ambala,Haryana,India,30.38,76.78,Asia/Kolkata,1717736166,2024-06-07 10:26
Chandigarh,Chandigarh,India,30.74,76.79,Asia/Kolkata,1717736176,2024-06-07 10:26
Faridabad,Haryana,India,28.43,77.32,Asia/Kolkata,1717736187,2024-06-07 10:26
Gurgaon,Haryana,India,28.47,77.03,Asia/Kolkata,1717736197,2024-06-07 10:26
Sonipat,Haryana,India,28.98,77.02,Asia/Kolkata,1717736208,2024-06-07 10:26
Panipat,Haryana,India,29.39,76.97,Asia/Kolkata,1717736219,2024-06-07 10:26
Ambala,Haryana,India,30.38,76.78,Asia/Kolkata,1717736228,2024-06-07 10:27
Chandigarh,Chandigarh,India,30.74,76.79,Asia/Kolkata,1717736238,2024-06-07 10:27
Faridabad,Haryana,India,28.43,77.32,Asia/Kolkata,1717736249,2024-06-07 10:27
Gurgaon,Haryana,India,28.47,77.03,Asia/Kolkata,1717736259,2024-06-07 10:27
Sonipat,Haryana,India,28.98,77.02,Asia/Kolkata,1717736269,2024-06-07 10:27
Panipat,Haryana,India,29.39,76.97,Asia/Kolkata,1717736280,2024-06-07 10:28
Ambala,Haryana,India,30.38,76.78,Asia/Kolkata,1717736290,2024-06-07 10:28
Chandigarh,Chandigarh,India,30.74,76.79,Asia/Kolkata,1717736300,2024-06-07 10:28
Faridabad,Haryana,India,28.43,77.32,Asia/Kolkata,1717736311,2024-06-07 10:28
Gurgaon,Haryana,India,28.47,77.03,Asia/Kolkata,1717736321,2024-06-07 10:28
Sonipat,Haryana,India,28.98,77.02,Asia/Kolkata,1717736331,2024-06-07 10:28
Panipat,Haryana,India,29.39,76.97,Asia/Kolkata,1717736341,2024-06-07 10:29
Ambala,Haryana,India,30.38,76.78,Asia/Kolkata,1717736352,2024-06-07 10:29
Shimla,Himachal Pradesh,India,31.1,77.17,Asia/Kolkata,1717736363,2024-06-07 10:29
من Dharamshala,,بنغلاديش,24.95,90.4,Asia/Dhaka,1717736374,2024-06-07 10:59
Mandi Bahauddin,Punjab,Pakistan,32.58,73.5,Asia/Karachi,1717736383,2024-06-07 9:59
Solan,Himachal Pradesh,India,30.92,77.12,Asia/Kolkata,1717736395,2024-06-07 10:29
Bilaspur,Chhattisgarh,India,22.08,82.15,Asia/Kolkata,1717736404,2024-06-07 10:30
Chambas,Ciego de Avila,Cuba,22.19,-78.91,America/Havana,1717736414,2024-06-07 1:00
Shimla,Himachal Pradesh,India,31.1,77.17,Asia/Kolkata,1717736425,2024-06-07 10:30
